,artist_name,track_name,song_id
2406,slayer,necrophobic,3tpZGughvVt9faNl89jzj4
2407,alice cooper,former lee warmer,5Sn6Y8issK03pGwogiGexa
2408,eugene mcdaniels,the parasite (for buffy),19AE85xII1CHMeGoDmlmlB
2409,ella fitzgerald,between the devil and the deep blue sea,2nAYfNIPInDG38ygpHyHUx
2410,cage the elephant,judas,1X1XDc35sbtcUeTzKatuYf
2411,fat freddy's drop,dark days,4c5LotZ6p32pCkFTEllTGd
2412,nat king cole,when you walked by,1xyfkEi0pcCzw8czvScqYX
2413,jack jones,toys in the attic,6DiFQ4RjszH5cKbKjJQ2Bs
2414,elkie brooks,fool if you think it's over,48DvEcSLpu5zCNEm35RoKG
2415,bob dylan,she belongs to me,2itBkHBUxGl4VfDj4HNyoD
2417,joe jackson,breaking us in two,36lvQP8MgB6ZDJ0zgQ64Cn
2419,unified highway,distraction (feat. garrett douglas),3oHqBFCg49oyI6PPvPVE0P
2420,the mavericks,ain't found nobody,01dYzSHpUZ7pgnQNjUhcQ6
2421,misfits,all hell breaks loose,70zW5y72bhKljxVPfHKp4z
2422,al jarreau,teach me tonight,55shJy826YxyMjwqbOTDtJ
2423,herbie hancock,sun touch,70aN8RYMtTeG85MQADhMhx
2424,the j. geils band,make up your mind,6Xa2bs31bL5ZpieGeMuoDS
2425,fleet foxes,mykonos,2s7pyee9w04uQy3cNKzey9
2426,emmylou harris,together again,19O42SmgUhdjUXu9zKrSon
2428,blake shelton,100 miles,6OEQZye4EZqfml03j52y2S
2429,stick figure,world on fire (with slightly stoopid),7Clj1VaR0Vww6bUuM3nBk1
2430,hank snow,blue for old hawaii,2SihaKiA1WwH0JpFUFrB24
2431,june christy,this time the dreams on me,1tmnBYNRkdLwVmXTQs7sow
2432,america,survival,7HRAvFFmKLydyLtX5LBOwH
2433,richard thompson,we sing hallelujah,6xMiwpe8UqpcqZMsBTmHYA
2434,lana del rey,million dollar man,4lXHVnmDO5u62tGJIpTafd
2435,billie eilish,copycat,5w7wuzMzsDer96KqxafeRK
2436,donna summer,i do believe (i fell in love),7IqoIvyEbGSgxHv1Kln27F
2437,rae & christian,spellbound,1qs0vlA9FdaV5NkPBR4Urg
2438,smif-n-wessun,stand strong,1tyAWabZG55PW31Q9aKr4B
2439,bob marley & the wailers,"get up, stand up",4hLATN2VtjiJ6jLm6V47x1
2440,john mayall & the bluesbreakers,the stumble,2t47sX3S0tR3JJeqYADnIN
2441,deep purple,the gypsy,01DTZuPlJeZNOSKQQhajIj
2442,fantastic negrito,nobody makes money,6U8L8N86nuXz3OIgWxifXX
2443,kenny wayne shepherd,alive,3i6CL00C5Qdj6PSrUVGWZD
2445,eddie cochran,one kiss,2IxaTPNobSkU9C0mV9RQdi
2446,doris day,april in paris,2iAgMPyJ1SBHEBzPGKmeNk
2447,george jones,the ceremony,38Qo9g8vkIbTovQanVzUKa
2448,judee sill,soldier of the heart,79O22nZDxriY2fxhz1lT5X
2449,loon,this aint funny,06MUEsxo0US9OZlvb3HseK
2450,minnie riperton,you take my breath away,5HgqSYuyxPk3Cl5koib0Fm
2451,soundgarden,limo wreck,2rLAx6mTzaTYd0DborfvV0
2452,gregg allman,evidence of love,0O2XJ04XssWuXGpzy1iRiX
2453,gene clark,with tomorrow,2aqJD8HkfHyLloEKRVDFHi
2454,john fogerty,lookin' out my back door,5e5CbyPItN2gyhcFToi1y9
2455,genesis,mama,6kIwzLSiQU51taaaZ9zWSE
2456,electric light orchestra,eldorado finale,1KsHHH78Qst3vcg1GSvMKv
2457,xscape,who can i run to,0wdaPticLmmqJdhgLDJ9zI
2458,ulver,lost in moments,09dDCafsdztHE4gIADZmZ6
2459,black lips,it feels alright,31hueWsGBgEEYa31ydw6lD
2460,the righteous brothers,(you're my) soul and inspiration,4JOrtIqPrWBl39l8mTdZjc
2461,lester flatt,wait for the sunshine,1dTGaQhVkA8UqTwjOLZyg8
2462,dan seals,headin' west,2mLXmJqQd7mrdvA7tg9Sf5
2463,oscar peterson,i was doing all right,1NYi3ZFXJ70AS5JeTMTjOP
2464,linval thompson,jah jah is the conqueror,13lUmQQO90VAEnuK1xgEVv
2465,willie nelson,medley,0Pbswf0Ou38MzQxuoBUnKL
2466,george strait,is it already time,7yoQtjrMCsrS4KafkYdo8h
2467,kasabian,shoot the runner,4baAwbpkroYCwSIlaqzNXy
2468,radiohead,sulk,1elQc2QcyuBkI8FUIbNvcy
2469,earl thomas conley,i have loved you girl (but not like this before),60aTKuTc0PRPyD0X08N0G6
2470,confederate railroad,summer in dixie,0G5dEjJMzWwPmV43O7GgQM
2471,mavado,messiah,5LZeYIkOIvhNTDPzQdIN56
2472,eli young band,home,0v6dMB9WJHWcRjmQ7SWpmF
2473,miri ben-ari,miss melody,4rpytyjoEm9dTpyewZ6Vas
2474,parov stelar trio,doctor foo,0fEHUeKKmqWd3GGiG7hz0X
2475,willie nelson,in the jailhouse now,5cUG3INGfyCTjamjuZyU3Q
2476,josh turner,south carolina low country,0Jcw5iId8lvWD2kufa7rgZ
2477,ratt,lack of communication,3HbxkSkG6ifySM3R13vppN
2478,joe bataan,call my name,5aQReUTfm5eKl2pIvkEMF0
2479,imagine dragons,my fault,5WZn6AJc3D8xM58UqPlco9
2480,bombino,amidinine,0JRBZ5RZGLhZKUoDIgaxQc
2481,gene vincent & his blue caps,i sure miss you,4Vu66todGkLDCZIb7GptGC
2482,muse,butterflies and hurricanes,5XpJOQgVEuM1FzgeGXzUvk
2483,wailing souls,baby come rock,6y2ihH7ViNkCT2fuZgQtAJ
2484,xavier rudd,guku,4tfdiZcsd3IFoSAoE2UyFN
2486,phish,nothing,3xhgBcdahUudl2ZpEleuO7
2487,frankie valli,in my eyes,0CBC8pizD36uxnPEAXuCxP
2489,madonna,open your heart,3kme5Qos8h04yrKxsgur79
2490,orchestral manoeuvres in the dark,so in love,1D2QnxvMOac95EG9C0KbsJ
2491,young thug,digits,4cg1yakyRSIOjxKM2I7J1q
2492,ranking joe,spread propaganga,21dZ26p1ohsmj7r2Pptekc
2493,bone thugs-n-harmony,cause i'm bone bone,5rpkouIWAWMfIAJUHBg8q4
2494,5 seconds of summer,ghost of you,1MhXdlCQPnO56T57MfmaRm
2495,gary moore,with love (remember),7eeJKwqek1p54j264H9Mew
2496,shania twain,home ain't where his heart is (anymore),43C32gFFER5nS4LJffpEPZ
2497,misfits,ghouls night out,69yhhStnDQLduaaKkgDXF7
2498,"harry connick, jr.",a blessing and a curse,4KkMcCkkHsv32kHw7PMUoY
2499,eddie calvert,cherry pink and apple blossom white,2Nj3pdjRYpQ2aOL7KwYF3s
2500,sugarland,fly away,0qdck9Hew5hSrU3UHtJl7u
2501,lauv,enemies,0izaL2F5LK3ikSTI9jZNhs
2502,kanye west,good life,4ZPdLEztrlZqbJkgHNw54L
2503,wayne wonder,still say yes,1lCPcQCOtDeQkLPtWk9sDk
2504,willie nelson,i walk alone,3xXVjwFwUoIbxb51qDizAm
2505,the notorious b.i.g.,ten crack commandments,1Z7C8ClE8UEaH70jCCeJH2
2506,freddie king,living on the highway,65K0fC5FCEAlNJojGlv2Xr
2507,the gladiators,on the other side,4YiWAwK3mFnyW6M52Mvl2G
2508,new edition,delicious,2m3vcwKnxDO90k9MDkbTXy
2509,common,go!,4JNTpbntShpUpACDUzwHV5
2510,luke bryan,like we ain't ever,3AF6fQUuWNKTk4nM87aHrW
2512,kacey musgraves,high time,78eJbonprYfP4OU9Tjo64Z
2513,311,homebrew,4Uq5TL72LsfsbThygdCHyT
2514,the moody blues,lunch break: peak hour,2eHh0lHugsxuBTWfp5a64d
2515,old dominion,shut me up,49sOBld6iKsIHWDo3FGKFz
2516,procol harum,conquistador,03AOlwDC7TAXkXqRRECmAM
2517,lcd soundsystem,i can change,2073QOEC8rBtSyTsRyaWiP
2518,the replacements,never mind,1DUKifWZ4IfH0NKbtUcL5H
2519,gladys knight & the pips,take me in your arms and love me,1gzsqnh8JvzYwIIv2r0kiJ
2520,gabriel garzón-montano,golden wings (instrumental),0JGnaJQEumoU8jvl799rDd
2521,red,not alone,04QKeqtQ1KCDHTXK6mNwqX
2522,limp bizkit,my way,2gSVKxPDww9Eep5rdvtdem
2523,polkadot cadaver,last call in jonestown,5wxSUAosPadqXuNx2GpLxC
2524,alabama,keepin' up,4Kx58HMcjhjQkqTChH0pER
2525,blood red shoes,it's getting boring by the sea,48X3Yx34zApjhGOfup8jAa
2526,dorothy,raise hell,2NPHU2WJaI3rrtCNNuQ8L1
2527,daya,hide away,7fPyCCiXVwbzPQ1MtoUChl
2529,michael w. smith,you are holy (prince of peace),1gUoaZkPi7vMZdxMlGsGOw
2530,jay soto,holding on,6vQsV7PlyFjIt47O0Z6Y2X
2531,tina turner,typical male,2fjJt3OQ8MPaZ3LMzAWiTA
2532,pretenders,i go to sleep,6nIJU23VH8pHw8xPEqFHX7
2533,j.j. cale,change your mind,40wwlNGQX1ax2AA1iEgPbO
2534,staind,suffer,4infDWmwviL4Ed5ONYjMHc
2535,tammy wynette,talkin' to myself again,15U8ED7w0t6vkWDL5vzCxe
2536,bob dylan,on the road again,1kvqv4axiWkxOdRz017sQZ
2537,mel tormé,too close for comfort,5Omijj1Iu3rbEADHsGSpKe
2538,the ethiopians,things a get bad to worse,3X2CeMLrDYT2BSvLXs4QPM
2539,misfits,earth a.d.,14eNQx1LKXsgiXcHpbm4RQ
2540,conway twitty,my adobe hacienda,0s4qVnqxxy5UBjpjoTLhJe
2541,eels,fresh feeling,7iNjxpUUFTG3TvssgrgKwZ
2542,chase rice,whisper,6EdSZmWCQJfO8T66x9VCID
2543,mike bowling,call me gone,7ykTLxZYl7EOl6qVNKhlkk
2544,joe sample,fever,6krLSZqwBz8Pv6652TwfZO
2545,john mayall & the bluesbreakers,they call it stormy monday,3qScL6qkZIG6KbkVBPDjMO
2546,alice francis,shoot him down,1CmGzrH5UKJZROPnaMWTaQ
2547,girls aloud,jump,77XwQEPxhY65b8rPszET9u
2548,albert collins,iceman,6YGREHE5JCSWpkW82QWrv0
2549,chubby checker,the stroll,3gIqKgG1syCNJ0bHP2MDoj
2550,johnny cash,tennessee flat top box,7robBaDSeyFRaxT0QhBifa
2551,tears for fears,everybody wants to rule the world,4RvWPyQ5RL0ao9LPZeSouE
2552,prince far i,suru-lere,0UmCChPm72RAW8QxcgB6m3
2553,michael franti & spearhead,listener supported,5cHTNQUvokJTlxEBRnsjMa
2554,siouxsie and the banshees,love in a void,3iDWWZIkshPqItx3wBCiFf
2555,tribal seeds,"144,000",5FgWJtkfuN0Ly6p6e2knu8
2556,michael henderson,riding,0HodbMp1sIBY0HTG0gBSK7
2557,ballyhoo!,saw her standing,4AL7mdT21XWc1Rnv85NRND
2558,blake shelton,home (feat. michael bublé),2uEVQb8FstYyxpd8Gy6ndR
2559,brett young,chapters,4tQhxBKakIwoWZ7tuGBr7d
2560,the killers,human,1sTsuZTdANkiFd7T34H3nb
2561,bob james,fugitive life,6AUkYPEiNRnKABdV8tESWh
2562,ugly duckling,einstein do it,4kzHCAV1dsQAhf6TUcF9uj
2563,quiet riot,metal health (bang your head),28clONjZmul6FjfO6tZQDE
2565,the kinks,till the end of the day,3uMFaA6BidJYQG935rr6Tr
2566,the cranberries,liar,1ASMqs9x07lQPj4iMz46O3
2567,the black keys,the flame,5owwQRI26FgSfJVOR8Odn8
2568,johnny cash,after the ball,6KY1jztcm9p4MLFYVQCBJY
2569,the fleetwoods,outside my window,6uQlc0WC4jGIJhIKCIfHJo
2571,wynton marsalis,the song is you,68274NyzO8CgC7ZwYvW5S1
2572,pepper,use me,3pXFuvhvdNOkZYUT4StBVj
2573,billy walker,cattle call,7rbxKG8y6YyoCBOZNUdN1j
2574,cyne,maintain,19uRWxrBqI1QN5hgAszXDj
2575,chuck berry,trick or treat,4iTanMp15eReVbBMeQILEY
2576,pet shop boys,so hard,14RWSCy9Ec9UvApW0JqjQ0
2577,stoney larue,empty glass,79EomQhsqXYghEfMZz6V8g
2578,todd rundgren,breathless,2PorMZrQi8RtTwwH0IYqvF
2579,rise against,the good left undone,3Effll2C7OnP2isgbVPJje
2580,gorillaz,re-hash,4TyL53zUFb1nJDVyU2sBHc
2581,the abyssinians,jah loves,6FfHCYqrmQaM2xphBU8112
2582,basement jaxx,where's your head at,5HLfYkZbuP2smDwdIlLU6R
2583,john michael montgomery,dream on texas ladies,2cQnLqZ6yHjML8AUXB1ZVp
2584,macka b,peace cup,0qNB4De5tlIrZUgV5RmRUR
2586,gordon mote,mercy walked in,67Ay1HyiHP2WNlGSvkHnrf
2587,sublime with rome,sirens (feat. dirty heads),0HgjzZ06l7KsW4nwvQ9XNJ
2588,ella fitzgerald,here in my arms,0zW8Xaj2an6qsxFO0z2FVb
2589,ramones,"here today, gone tomorrow",1wH6pi7gVjcpWbPMBBymfy
2590,orleans,the bum,4t5PrQsHndWgne2oQQOOa4
2591,yoko ono,beautiful boys,7KgI8baVpkFw0LZac7Txx3
2592,angels & airwaves,sirens,58CMA5tAWWjc1Cs5nvWeqV
2594,83,83,6ICRPlqbSpHacJdnLkfZyz
2595,weezer,beverly hills,1yKu2MhpwzDXXH2tzG6xoa
2596,the dovells,the jitterbug,6wDZC8YZ97vV2hBxvx3UVt
2597,the shins,the past and pending,4Omfr1OV4e0eaLcPe5JFRa
2599,nitty gritty dirt band,keep on the sunny side,2EVX1vIIWFCK15NXMsGI5k
2600,three days grace,home,11RUCSAgpexhJSMmcuO4h2
2601,ray charles,don't let the sun catch you cryin',3pEwXiu1AVstyAluolJnW7
2602,sara bareilles,send me the moon,2xNCvvLwHconIojhe57JEv
2604,willie nelson,the pilgrim: chapter 33,53sYXQGnSdaKo2YVgiCKtv
2605,marty robbins,tomorrow you'll be gone,0WojVK2ktFlEyY0Bh9nVSB
2606,george benson,this masquerade,7uhOlFq30tYkUZ70JwbRre
2607,wailing souls,pack up,41ifeg0j37u8ATstXAM8gc
2608,chick webb,stompin' at the savoy,4vZnR8rHeZVS64IfizT9Jw
2609,the growlers,black memories,571hDJQ2yYvOlvEZy6F00V
2610,no doubt,move on,4TczzqgorzzX4t0mzaBXrK
2611,reckless kelly,good luck & true love,2EPEkvkNZ4zWZpRdvgKMmL
2612,slayer,spirit in black,5PQhijtKTKgiKiyj8xolWn
2613,morgan heritage,down by the river,2UTPa6KCEAvHruMLvc7gBW
2614,nat king cole,serenata,7CUz8Fbnxf1HxNGvFWveP7
2615,gary allan,learning to live with me,16oRT3002bPrttA7ZtdyK6
2617,eric carmen,never gonna fall in love again,0heydDe48z4u6n7KNKDHkr
2618,carly simon,as time goes by,5IlEkaBExDckrsUYWP7eEh
2619,bullet for my valentine,scream aim fire,45YjbmNrNU5JIUqDeVpVkR
2620,the wailers,hallelujah time,3IOfOgXbu7kTJEIEY8DqRt
2621,the wood brothers,this is it,34FzmfXU9rWYWlBNhJOJD8
2622,ludacris,splash waterfalls,2T8hXV9LUZMDBKR5RALGEa
2623,selena gomez,kill em with kindness,1QNoKVgA758HFLu3TW2q7R
2624,capital letters,president amin,4YhUAwlrn4BuwelgdBVGYa
2626,paul simon,april come she will,5cwgksITm14E9MyLKLgKtO
2627,the police,king of pain,1V15l05snHYHYVxerjMFGo
2628,pretenders,up the neck,432YZqqWEaTEcsemfQ6izL
2629,junior m.a.f.i.a.,players anthem,2qPx2QWd7vp8XxgeD9Wn5W
2630,chet baker,deep in a dream,52T0AOiuNkR0m9akyEqCPb
2631,avril lavigne,wish you were here,5XHf9PBxxHmJFuiDkGNIOA
2632,deap vally,bring it on,7i8fZrPbp63bblMG7li9Im
2634,trapt,bring it,3fFaRemXBPX8Fg758ugCxd
2635,jake bugg,broken,1Bph2KY0MA2JUiX5uADWjZ
2637,gyptian,is there a place,4IOlpn3t2CM41DtQ1ZoJiP
2638,merle haggard,sing me back home,7Ebjql20F9A7Xtqz0tmScF
2639,kankick,the finer things,0lOqhq1F1X3h5z6G0aPHxz
2640,shawn mendes,never be alone,4LWIp8HAFxpfg37mnxHqCS
2641,aretha franklin,sweet lover,074n6zpz3eZMveQqoRPC1z
2642,khalid,keep me,6SWHTMywuTXLFlMQ75cAuu
2643,grace jones,pride,21LlMBfNEqBMdo1qDGLuJ3
2644,culture,behold,29SEBqqd706SKMayD0Ag6T
2645,neil sedaka,no vacancy,3UPmrc6M1Z6o9FXpHBUKU1
2646,311,two drops in the ocean,66FYmIiiQeybfECuFfa4vv
2647,nitty gritty dirt band,dancing to the beat of a broken heart,6QaR7AyWTAsyQc4rxUohSV
2648,foxy brown,ill na na,6Ag4SYLUGFdnJrCwUIb4mT
2649,dusty springfield,take another little piece of my heart,43gYYzuAUfrsXxurrxVyE9
2650,steve perry,foolish heart,4mxkQkZSX1BWgIYh5Q2Jt9
2651,alan jackson,i want to stroll over heaven with you,6zBvnHbKJgNxZgJQdNfupl
2652,evil ebenezer,get mine,3T8cxVZfhErghCUkyJ8dqM
2653,steve kuhn,the meaning of love,7JThsKQRZacFinuHF6cpYH
2654,pink floyd,the dogs of war,4ggDbvTME5EAso1xfGX2M0
2655,steve cole,from the start,6fMMecZmfhFgSLQHaDSKOq
2657,joan baez,amazing grace,0WeUBcCVCVYBsiKqPXazWi
2660,black rob,thug story,5y1Fp2KoFxZQREFRVpvkTW
2661,louis armstrong,all of me,3EkaPulwmdY2oEbVENXxq7
2662,christina aguilera,reflection,5Y1id2NTv2M7x2g2V2q1Sz
2663,soja,911,2Yc1ejYh5AE0fNSbWM2gqY
2664,bombay bicycle club,"lights out, words gone",1bKQdPJ9lid6Yg26HAx8Tf
2665,hank snow,in the blue canadian rockies,3ylouqZAGGEHM13CyfXwvI
2666,bodeans,still the night,4fS2a78Q8n24VUFCstyYxI
2667,wolfmother,white unicorn,1ME7CDzGQgj5mAy4quOD6e
2668,dave koz,got to get you into my life,3SM6vjZAGUCoNDep8aHqqA
2669,big l,mvp,5LN1B9uVAVleCZ2euGarvi
2670,dierks bentley,the heaven i'm headed to,48TO77FBMrQl7hU1aGGwm5
2671,ry cooder,yellow roses,42DWL4wbFoAREm1toCb1dU
2672,jamie cullum,give me the simple life,3cxfGIb4aj92Xz1WZpQiXR
2673,josh groban,to where you are,7go4n83IV0OO5Ztd1DlDh2
2674,diamond rio,imagine that,2hrOBURq3e7mSjNjjFbA1b
2675,positive k,i'm not havin’ it (re-recorded / remastered),3q6EF6F55kLwFgOJnOJIaS
2676,jefferson airplane,today,0yLfXULLuRtVj2L4DIrwO7
2677,sashamon,justice,3finXXr8OMPoLefr70Cfwc
2678,jacob miller,all night till day light,4BsXJXj93Gnb8t5ljlYd61
2679,dispatch,here we go (live),11rj7eUqgT4mXdbuVO1ouv
2680,50 cent,if i can't,7JeKXMQKm6GoLGTkNy2jZ0
2681,lesley gore,run bobby run,6ChiXXBUzgje7gp4gZeWpb
2682,matt maher,christ is risen,27q0d0DgZrcnUNr2K0kMPC
2683,lonnie liston smith,a lonely way to be,2fUyxI3QNWcGAnXxgmbtmG
2684,guns n' roses,attitude,0ivarc4umuzp5I3J7lPDJc
2685,walter wanderley,angelique,62begTg3ZOJybiZI6ZmOzn
2686,eddie rabbitt,i don't know where to start,2NhQEQYqoarBnlJHFJaxUH
2687,the chiffons,he's so fine,2Bs1Lw9LX8hBm70t1iGdlh
2688,oscar peterson,in a mellow tone,66s2iUxtLwGYhjARpWKgnM
2690,miia,dynasty,5a0sI8V5iDBiChTCfFNZL1
2691,clint black,straight from the factory,5FZNfi2sNt9twrizhBkdVL
2692,yes,perpetual change,2XeRB5sR0UAN8yjVdPDTzZ
2694,nina simone,go limp,6AeoYKz7LmUBl3UMDZhsSQ
2695,stone senses,regret,0qXHCGjulVCxu9pNohgs9M
2696,bob mould,wishing well,1luZMYo5dt0HaKiaPjkkYZ
2697,sugar,hoover dam,5415FVxGudjn1tYGIlwyKm
2698,cory morrow,beat of your heart,0CaBnV58VL1NOYIIDcYEWG
2700,aaron watson,trying like the devil,1ALSPkVDcZFDj2eBcVTzWL
2701,carla thomas,pick up the pieces,2KVOEdNDWrMfc5AlMEF0lm
2702,imagine dragons,yesterday,2SJf7W18D1AEpr8L9ATu0c
2703,willie nelson,until it's time for you to go,2GDhho8BfpAixI9vVfg94N
2704,michael mcdonald,i can let go now,37Ru0o5oYVmyIOd181FGhv
2705,thin lizzy,angel of death,5VU1UiFWwv7KTYmfuROi71
2706,ohio players,my life,4JbspQrLbl61GM9lZOnnqd
2707,delbert mcclinton,if i hock my guitar (feat. self-made men),3sB7G9kHOJIFicCYBr2CPp
2709,devin townsend,genesis,6ISti9YnfSA7lzMj7aWuH1
2710,marlena shaw,go away little boy,7eAt7OH45i0tCV3GeZRvzM
2711,ricky nelson,am i blue?,0U2RQGfkYd3IF1AT60262n
2713,gene clark,from a silver phial,2Leazf2jtDxflbPMXSNAjs
2714,all them witches,internet,3lEiEgg1YeXVXj51mNnxla
2715,busta rhymes,why we die (feat. dmx and jay z),2GDBcHilZFihQFCOezgoBc
2716,tool,hush,1icudzJCEUyjOVYzw7emST
2717,ll cool j,dear hip hop,0iVQfiHwUszjKFRApOKnb3
2718,the dear hunter,whisper,1A4T3cm5mteRN0nz4AiY7P
2719,foresta,believe,1zkHDxiIkRH2ZMPWan8z7N
2720,insane clown posse,how many times?,3QYl6PkNtCVIX5IDKLVBRB
2721,steppenwolf,tighten up your wig,7yuy9JRIZrDDeyi8aBRapy
2722,big kuntry king,yeah [i'm on it],2eGQem6ks2nKCHfkKwapUI
2723,charlie haden,this is not america,1DJ9NK1PWDz7SeSGujJ5Zq
2724,frank zappa,the air,7AoUYZdTQ8YGkM9RiMYepe
2725,passion,in christ alone,6aRwLqDf1bN3lI2gMd6wXp
2726,johnny cash,if i had a hammer,4GTFmWehoxuJEsaIGT3lXT
2727,tommy bolin,dreamer,3iBlDykpIVrwxaw2kdotwA
2728,dean martin,all i do is dream of you,4e6JJ0mppGJmSG9TOTYVoM
2729,jonas brothers,goodnight and goodbye,5Ha1C6wXnYGUCWhsfnPM0w
2730,alice cooper,cold ethyl,5TNFOptlMaPOvMffvVcmxA
2731,johnny cash,doin' my time,0W9Sp0LxhI52twM2owDsI7
2732,ziggy marley & the melody makers,love is the only law,3AcYv5xzrH98sA59wgzaBQ
2733,benjamin francis leftwich,atlas hands,3JEye8rsrvGdlrBvZUgNIL
2734,helen merrill,you'd be so nice to come home to,4znofDNuRkgBnaJOBqj1FJ
2735,marlena shaw,liberation conversation,2HfPDk2WomKnYP8hWjiLch
2736,parachute,she is love,2Dz5WpEWA0vhnMmEPYiZ2y
2737,real estate,it's real,3AzCWrwdc2tIBh0Ar6Xihi
2738,wilco,hummingbird,0YRv8GX3ekiz2XkbnZTSrU
2739,anders osborne,black tar,5ECuq6WcpIOdHisKTsXqeP
2740,nightmares on wax,the sweetest,5VPgzslOy3admlCpj5W6X5
2741,ricky nelson,that's all she wrote,5W8n5Woo6DUSY40xRSM4my
2742,johnny winter,broke and lonely,7DqPGF4nA4QjBTLCGYJhNP
2743,ella mae morse,pig foot pete,65PjdsZBkF0LspMGiL14fz
2744,rick springfield,state of the heart,5EnQ2C6iR3qRVsdbFKAoGE
2745,ray charles,deed i do,31l3ePVWG2fXl3fw5rwWiT
2747,arctic monkeys,who the fuck are arctic monkeys?,05FVS9qqWq2A82fYCtblkt
2748,nancy sinatra,"so long, babe",4C64CYyrEwyqbT4F3bMg3j
2749,madeleine peyroux,weary blues,0QYLrwHg7e0ZjInsO3f1uh
2750,brad paisley,part two,6RiBPop984SgMiad4Rf2CX
2751,dave davies,reveal yourself,1TPA3u2vg0JnlW06PoPczx
2752,gary allan,cryin' for nothin',7w2AXUNFYZCrASsQXHBDST
2753,unified highway,"stand proud (feat. shana halligan, tahir panton & keznamdi)",2YTPidy5POYSP1Qxx93wiZ
2754,the supremes,there's no stopping us now,23qkhlNHhVOf5n9lCCjTMd
2755,jeezy,i luv it,7qFxSPDUDMQNGBqTvK4aEj
2756,gary moore,shapes of things to come,4nOMqejYaZge5OMNxJClWk
2757,the jeff healey band,let it all go,2AP7HmX6Hn9uSIIeFiSZOY
2758,jon bellion,overwhelming,48LwbDH7u5UMrsY3sjfjhe
2759,bad religion,pity,5CI3LHXRHtJ99kfbNlDo5G
2760,the king khan & bbq show,animal party,0OlGcfxb58mFgkCNz5547g
2761,jim reeves,i won't forget you,3RH7PPNkPBPyF63wlvWfOs
2762,jefferson airplane,two heads,04tTdijdFyCr1vwrRylBU5
2763,pat green,nightmare,0I38pZSItMQ4JCSRCSM4Gl
2764,clutch,a shogun named marcus,721rIZISwm9BCoyT5whonp
2765,blink-182,sometimes,67DcrieyzH7kOJUqbAov3L
2766,roy orbison,a love so beautiful,40w5KzJx6pS9J4hIEQDgIa
2767,johnny rivers,if i were a carpenter,2f5ER3PDNoN5vbrLJtBVtU
2768,whitney houston,something in common,3D6xxbFiyPRduSUowHbjSP
2769,porter wagoner,a satisfied mind,0L9wb8Sy398mMog38XcfND
2770,cab calloway,blues in the night,4I93nxeBJIzrqq12zdjcUr
2771,john mayer,love soon,34DLX2len1rusux53yqlRu
2772,l7,shitlist,7fxpqs4G8vj3rFYbJnsG7w
2773,kirko bangz,what yo name iz?,3So5MBZNdnFuCil69TUHji
2774,drake,unforgettable,5LZ0ZCRXrklIpnzn4Tcyde
2775,paul davis,i go crazy,08kvJTpcthAvvvW0BAcGHN
2776,cheap trick,on the radio,7JyEEDZD345eioJFLaLApb
2777,duke ellington,supercalifragilisticexpialidocious,287CnL2jzoV4XLe5hq1Iqn
2778,"crosby, stills, nash & young",long time gone,13HTkVYbfuk9kcJ5TptxO5
2779,kenny g,you make me believe,4wjEWPmdeKwefK5p5xy25d
2780,sons of the pioneers,(ghost) riders in the sky,2Ofd9fSj4ncDpTc9Lcn3xc
2781,the brian jonestown massacre,nevertheless,3TRm4fcK42qxfh5XTQ6Cvu
2782,conway twitty,after the fire is gone,20DVVHFczaYBWhJ8utqmHb
2783,odetta,joshua,7lTqoTQP8HykiI0xXEsnEp
2784,bad religion,stranger than fiction,6ZCDfhSSqvpM8rW344srSM
2785,shwayze,corona and lime,4U5CjTT6uObhD2vwnD4zOF
2786,zayn,good years,6CJLdpuz4utMTypcE8kUG3
2787,louis jordan & his tympany five,beans and cornbread,3kHAw3CFncYn5tLbU8iTDZ
2788,phish,no dogs allowed,6qXXJxLYyzOm2XuL28hoDp
2789,jerry garcia,i second that emotion,72cUA8LUyNwepDWMrGeLPd
2790,the dells,there is,3BlKmOLN4e6DP4fG9pGt48
2791,"""weird al"" yankovic",theme from rocky xiii,3euVB5BCFvn4HAarJpdsv7
2792,drake,over,6BdgtqiV3oXNqBikezwdvC
2793,jethro tull,beltane,6PGXDg4olmXeL46IP6mgbR
2794,jimmy reed,you're something else,5EKNnYkIrbkP66BSO83ZSC
2795,lion,the transformers theme,5FgrPYCCs3pIu5y9LKc9j3
2796,klaatu,calling occupants of interplanetary craft,6XzgfcOFwpn7747ROhyp86
2797,sister rosetta tharpe,rock me,0ff9ixoxJnJgQ3o5rx3wZP
2798,al green,let's stay together,63xdwScd1Ai1GigAwQxE8y
2799,lee ann womack,after i fall,5Blv2T1EspOyTioyO9Rzt6
2800,reo speedwagon,out of season,6J0iaQT3saT8tzMtrOTFOF
2801,gang of four,i love a man in a uniform,2eRpEed9V1MLwBptO7Gt9w
2802,bodeans,dreams,7g1Wmx8UOIQI9PBSzoP0jL
2803,uncle kracker,drift away,0RFgvrhkf9FiDRLA0BhzpZ
2804,ten years after,the stomp,4HXuIkDyFq6yjB6meMOxDm
2805,ella fitzgerald,so in love,0lm6TezlAJ1nPuLrV45RFO
2807,band of horses,is there a ghost,7fgOmdonXZap1Kuz7hs3O1
2808,bob dylan,let it be me,6s8fPezIUaqQXsPcTselWy
